swap_number,battery_id,datetime,day_of_week,station_id,customer_id,charge_Remaining,provided_battery_id,provided_battery_charge,charging_destination,swap_success
3890,611,08/01/2023 8:08,Sunday,5,265,47,261,98,solar farm,1
3891,318,08/01/2023 8:08,Sunday,14,246,57,645,86,same station,1
3892,374,08/01/2023 8:15,Sunday,6,602,7,639,97,residential area,1
3893,994,08/01/2023 8:23,Sunday,17,643,47,695,86,residential area,1
3894,105,08/01/2023 8:26,Sunday,4,346,60,893,68,residential area,1
3895,84,08/01/2023 8:28,Sunday,10,629,39,232,63,same station,1
3896,710,08/01/2023 8:33,Sunday,5,99,36,38,55,residential area,1
3897,321,08/01/2023 8:35,Sunday,20,324,43,460,77,same station,1
3898,250,08/01/2023 8:36,Sunday,18,604,3,223,80,solar farm,1
3899,257,08/01/2023 8:43,Sunday,5,103,26,626,56,residential area,1
3900,434,08/01/2023 8:48,Sunday,7,691,60,316,96,same station,1
3901,162,08/01/2023 8:56,Sunday,4,404,18,611,88,same station,1
3902,958,08/01/2023 8:56,Sunday,10,186,52,949,73,solar farm,1
3903,698,08/01/2023 8:58,Sunday,6,28,44,103,61,solar farm,1
3904,877,08/01/2023 8:58,Sunday,5,261,7,150,67,solar farm,1
3905,324,08/01/2023 8:59,Sunday,8,692,55,240,91,residential area,1
3906,117,08/01/2023 9:02,Sunday,20,331,55,625,94,same station,1
3907,841,08/01/2023 9:03,Sunday,15,598,3,277,76,same station,1
3908,840,08/01/2023 9:04,Sunday,5,405,48,973,63,same station,1
3909,619,08/01/2023 9:06,Sunday,3,638,54,881,65,same station,1
3910,445,08/01/2023 9:15,Sunday,18,617,26,950,79,solar farm,1
3911,788,08/01/2023 9:20,Sunday,10,471,44,374,76,residential area,1
3912,285,08/01/2023 9:26,Sunday,19,288,4,80,84,same station,1
3913,496,08/01/2023 9:43,Sunday,1,154,37,643,72,residential area,1
3914,306,08/01/2023 9:57,Sunday,12,630,42,394,87,same station,1
3915,177,08/01/2023 9:58,Sunday,1,676,52,259,67,solar farm,1
3916,789,08/01/2023 10:02,Sunday,9,600,10,560,97,residential area,1
3917,468,08/01/2023 10:04,Sunday,13,336,49,983,64,same station,1
3918,86,08/01/2023 10:06,Sunday,2,394,49,736,62,same station,1
3919,955,08/01/2023 10:07,Sunday,9,670,19,203,84,solar farm,1
3920,488,08/01/2023 10:09,Sunday,7,551,2,615,85,solar farm,1
3921,794,08/01/2023 10:14,Sunday,4,380,12,789,97,solar farm,1
3922,79,08/01/2023 10:15,Sunday,5,347,25,114,62,same station,1
3923,347,08/01/2023 10:16,Sunday,19,143,49,496,74,same station,1
3924,31,08/01/2023 10:17,Sunday,6,521,30,731,71,residential area,1
3925,926,08/01/2023 10:17,Sunday,3,213,50,152,68,same station,1
3926,728,08/01/2023 10:19,Sunday,9,399,29,338,55,residential area,1
3927,431,08/01/2023 10:20,Sunday,7,343,34,658,63,same station,1
3928,891,08/01/2023 10:23,Sunday,2,663,17,63,95,same station,1
3929,815,08/01/2023 10:25,Sunday,19,8,33,983,98,solar farm,1
3930,483,08/01/2023 10:25,Sunday,18,489,36,164,88,residential area,1
3931,383,08/01/2023 10:26,Sunday,14,115,32,197,60,residential area,1
3932,229,08/01/2023 10:29,Sunday,12,20,12,149,96,same station,1
3933,876,08/01/2023 10:33,Sunday,14,367,24,754,60,same station,1
3934,777,08/01/2023 10:36,Sunday,10,430,58,556,81,same station,1
3935,828,08/01/2023 10:41,Sunday,14,375,7,369,56,residential area,1
3936,628,08/01/2023 10:41,Sunday,2,564,17,559,58,same station,1
3937,9,08/01/2023 10:45,Sunday,8,546,51,385,90,same station,1
3938,406,08/01/2023 10:55,Sunday,14,539,29,913,67,same station,1
3939,576,08/01/2023 11:03,Sunday,13,78,55,457,75,solar farm,1
3940,194,08/01/2023 11:06,Sunday,2,499,50,581,65,solar farm,1
3941,223,08/01/2023 11:11,Sunday,14,105,50,821,81,same station,1
3942,53,08/01/2023 11:15,Sunday,12,517,15,821,60,residential area,1
3943,555,08/01/2023 11:23,Sunday,18,669,19,383,70,solar farm,1
3944,110,08/01/2023 11:23,Sunday,2,370,46,619,81,residential area,1
3945,842,08/01/2023 11:34,Sunday,19,674,15,476,89,residential area,1
3946,306,08/01/2023 11:41,Sunday,1,194,55,83,80,solar farm,1
3947,88,08/01/2023 11:46,Sunday,12,648,42,865,55,solar farm,1
3948,432,08/01/2023 11:50,Sunday,15,95,40,275,65,residential area,1
3949,160,08/01/2023 12:04,Sunday,6,489,39,88,94,residential area,1
3950,955,08/01/2023 12:05,Sunday,14,522,3,806,56,residential area,1
3951,831,08/01/2023 12:25,Sunday,1,310,43,96,61,solar farm,1
3952,968,08/01/2023 12:26,Sunday,15,292,50,971,93,solar farm,1
3953,438,08/01/2023 12:29,Sunday,9,328,21,443,86,solar farm,1
3954,432,08/01/2023 12:29,Sunday,18,216,22,706,89,residential area,1
3955,31,08/01/2023 12:32,Sunday,9,572,55,89,87,solar farm,1
3956,803,08/01/2023 12:37,Sunday,12,594,6,182,68,residential area,1
3957,19,08/01/2023 12:38,Sunday,4,532,29,668,82,residential area,1
3958,196,08/01/2023 12:41,Sunday,8,281,51,650,58,solar farm,1
3959,949,08/01/2023 12:43,Sunday,14,585,10,174,85,same station,1
3960,38,08/01/2023 12:48,Sunday,14,618,3,637,80,residential area,1
3961,829,08/01/2023 12:48,Sunday,20,238,2,498,79,same station,1
3962,177,08/01/2023 12:54,Sunday,14,659,21,964,75,residential area,1
3963,193,08/01/2023 12:54,Sunday,16,512,53,247,61,solar farm,1
3964,992,08/01/2023 12:55,Sunday,2,567,21,171,86,same station,1
3965,170,08/01/2023 12:56,Sunday,7,336,46,257,65,solar farm,1
3966,641,08/01/2023 12:58,Sunday,14,445,30,527,94,same station,1
3967,103,08/01/2023 13:00,Sunday,2,509,28,688,80,same station,1
3968,159,08/01/2023 13:00,Sunday,14,626,6,482,70,residential area,1
3969,384,08/01/2023 13:02,Sunday,15,37,25,849,83,solar farm,1
3970,400,08/01/2023 13:04,Sunday,10,198,12,903,97,same station,1
3971,38,08/01/2023 13:04,Sunday,11,83,27,990,75,same station,1
3972,886,08/01/2023 13:16,Sunday,3,242,42,839,80,solar farm,1
3973,971,08/01/2023 13:21,Sunday,9,135,14,631,77,same station,1
3974,804,08/01/2023 13:25,Sunday,20,195,9,673,83,same station,1
3975,193,08/01/2023 13:36,Sunday,13,93,49,476,66,same station,1
3976,128,08/01/2023 13:36,Sunday,7,625,14,499,82,same station,1
3977,763,08/01/2023 13:42,Sunday,9,252,14,982,91,residential area,1
3978,737,08/01/2023 13:45,Sunday,9,665,21,771,91,solar farm,1
3979,434,08/01/2023 13:51,Sunday,7,284,28,952,83,residential area,1
3980,88,08/01/2023 13:53,Sunday,10,557,48,246,64,residential area,1
3981,338,08/01/2023 14:02,Sunday,2,108,39,702,83,same station,1
3982,22,08/01/2023 14:05,Sunday,10,322,60,324,65,same station,1
3983,867,08/01/2023 14:06,Sunday,12,594,55,379,67,same station,1
3984,734,08/01/2023 14:07,Sunday,10,210,50,250,99,residential area,1
3985,48,08/01/2023 14:10,Sunday,14,292,15,807,99,residential area,1
3986,884,08/01/2023 14:11,Sunday,12,304,38,114,88,same station,1
3987,793,08/01/2023 14:16,Sunday,8,42,19,265,56,solar farm,1
3988,976,08/01/2023 14:18,Sunday,10,62,14,841,95,same station,1
3989,624,08/01/2023 14:20,Sunday,2,363,25,517,80,same station,1
3990,909,08/01/2023 14:23,Sunday,16,556,19,593,95,residential area,1
3991,388,08/01/2023 14:28,Sunday,16,551,43,678,57,residential area,1
3992,376,08/01/2023 14:29,Sunday,16,417,17,192,87,same station,1
3993,383,08/01/2023 14:32,Sunday,19,590,34,835,95,residential area,1
3994,677,08/01/2023 14:32,Sunday,16,193,27,904,62,same station,1
3995,349,08/01/2023 14:38,Sunday,19,2,54,298,87,residential area,1
3996,798,08/01/2023 14:39,Sunday,6,87,25,407,96,residential area,1
3997,975,08/01/2023 14:39,Sunday,11,256,16,910,63,residential area,1
3998,984,08/01/2023 14:47,Sunday,11,120,14,57,71,residential area,1
3999,922,08/01/2023 14:48,Sunday,10,327,34,272,82,residential area,1
4000,436,08/01/2023 14:49,Sunday,5,105,30,630,74,same station,1
4001,314,08/01/2023 14:49,Sunday,11,426,59,882,65,solar farm,1
4002,955,08/01/2023 14:59,Sunday,11,564,52,372,63,residential area,1
4003,244,08/01/2023 15:00,Sunday,18,42,32,902,81,residential area,1
4004,776,08/01/2023 15:04,Sunday,20,303,13,542,72,solar farm,1
4005,141,08/01/2023 15:04,Sunday,12,15,4,659,65,residential area,1
4006,647,08/01/2023 15:05,Sunday,11,339,30,13,88,same station,1
4007,777,08/01/2023 15:12,Sunday,16,700,24,726,85,same station,1
4008,250,08/01/2023 15:13,Sunday,1,494,24,48,57,residential area,1
4009,714,08/01/2023 15:15,Sunday,17,475,40,888,96,same station,1
4010,960,08/01/2023 15:28,Sunday,17,9,26,647,88,residential area,1
4011,679,08/01/2023 15:30,Sunday,5,438,52,510,59,residential area,1
4012,373,08/01/2023 15:31,Sunday,10,618,3,747,78,same station,1
4013,989,08/01/2023 15:32,Sunday,10,298,35,429,86,residential area,1
4014,204,08/01/2023 15:32,Sunday,8,403,36,669,87,solar farm,1
4015,421,08/01/2023 15:33,Sunday,16,259,27,667,63,solar farm,1
4016,335,08/01/2023 15:44,Sunday,17,371,48,465,75,solar farm,1
4017,34,08/01/2023 15:46,Sunday,6,546,10,25,81,solar farm,1
4018,767,08/01/2023 15:47,Sunday,16,478,60,86,98,same station,1
4019,824,08/01/2023 15:47,Sunday,13,272,2,89,61,same station,1
4020,771,08/01/2023 15:49,Sunday,14,367,13,764,78,solar farm,1
4021,449,08/01/2023 15:50,Sunday,15,661,35,947,85,same station,1
4022,780,08/01/2023 15:55,Sunday,9,321,4,107,65,same station,1
4023,806,08/01/2023 15:55,Sunday,8,234,4,363,70,residential area,1
4024,519,08/01/2023 15:59,Sunday,15,651,37,989,82,residential area,1
4025,330,08/01/2023 16:01,Sunday,20,385,28,483,93,solar farm,1
4026,281,08/01/2023 16:05,Sunday,1,630,50,69,58,residential area,1
4027,417,08/01/2023 16:07,Sunday,2,569,33,756,90,same station,1
4028,923,08/01/2023 16:10,Sunday,4,492,48,862,76,solar farm,1
4029,373,08/01/2023 16:17,Sunday,10,226,1,135,68,solar farm,1
4030,510,08/01/2023 16:18,Sunday,4,154,10,897,85,residential area,1
4031,462,08/01/2023 16:22,Sunday,1,514,36,353,98,residential area,1
4032,610,08/01/2023 16:24,Sunday,5,129,60,728,88,same station,1
4033,806,08/01/2023 16:28,Sunday,18,674,17,759,57,same station,1
4034,217,08/01/2023 16:32,Sunday,10,341,52,405,82,solar farm,1
4035,553,08/01/2023 16:34,Sunday,18,464,9,614,59,residential area,1
4036,283,08/01/2023 16:36,Sunday,11,283,25,472,67,residential area,1
4037,509,08/01/2023 16:48,Sunday,3,638,22,473,67,same station,1
4038,841,08/01/2023 16:55,Sunday,15,122,2,32,68,residential area,1
4039,33,08/01/2023 17:00,Sunday,11,691,44,76,96,same station,1
4040,628,08/01/2023 17:10,Sunday,11,562,46,801,61,same station,1
4041,737,08/01/2023 17:10,Sunday,12,145,22,73,89,solar farm,1
4042,704,08/01/2023 17:16,Sunday,16,403,35,404,75,residential area,1
4043,921,08/01/2023 17:28,Sunday,10,247,38,19,56,solar farm,1
4044,70,08/01/2023 17:31,Sunday,17,57,9,399,66,same station,1
4045,169,08/01/2023 17:31,Sunday,3,682,49,872,91,same station,1
4046,685,08/01/2023 17:33,Sunday,13,42,10,324,91,same station,1
4047,548,08/01/2023 17:34,Sunday,18,151,60,648,96,solar farm,1
4048,435,08/01/2023 17:36,Sunday,10,251,60,688,75,same station,1
4049,736,08/01/2023 17:38,Sunday,2,574,10,464,82,solar farm,1
4050,707,08/01/2023 17:43,Sunday,5,75,36,145,87,same station,1
4051,837,08/01/2023 17:43,Sunday,9,485,58,354,93,same station,1
4052,886,08/01/2023 17:56,Sunday,12,296,2,968,92,residential area,1
4053,617,08/01/2023 17:59,Sunday,14,15,28,594,98,same station,1
4054,991,08/01/2023 18:06,Sunday,7,244,13,779,96,solar farm,1
4055,80,08/01/2023 18:08,Sunday,1,222,25,510,90,residential area,1
4056,949,08/01/2023 18:11,Sunday,16,135,26,577,99,solar farm,1
4057,553,08/01/2023 18:11,Sunday,5,79,20,301,88,solar farm,1
4058,788,08/01/2023 18:11,Sunday,20,542,42,232,64,solar farm,1
4059,144,08/01/2023 18:18,Sunday,14,672,16,485,84,residential area,1
4060,567,08/01/2023 18:19,Sunday,19,100,27,893,58,solar farm,1
4061,723,08/01/2023 18:20,Sunday,20,466,18,901,88,same station,1
4062,543,08/01/2023 18:25,Sunday,12,411,17,837,75,solar farm,1
4063,662,08/01/2023 18:34,Sunday,7,159,57,424,78,solar farm,1
4064,994,08/01/2023 18:42,Sunday,4,381,39,595,93,residential area,1
4065,433,08/01/2023 18:51,Sunday,16,6,57,647,85,same station,1
4066,322,08/01/2023 18:52,Sunday,8,325,41,702,61,residential area,1
4067,87,08/01/2023 18:53,Sunday,9,23,36,245,59,solar farm,1
4068,493,08/01/2023 18:58,Sunday,4,439,4,130,76,solar farm,1
4069,48,08/01/2023 19:00,Sunday,7,668,58,333,73,same station,1
4070,605,08/01/2023 19:08,Sunday,20,418,38,466,91,residential area,1
4071,815,08/01/2023 19:09,Sunday,17,230,18,325,81,solar farm,1
4072,351,08/01/2023 19:11,Sunday,8,312,47,225,81,same station,1
4073,678,08/01/2023 19:13,Sunday,8,674,21,880,59,solar farm,1
4074,702,08/01/2023 19:13,Sunday,19,437,9,374,96,same station,1
4075,798,08/01/2023 19:18,Sunday,7,601,14,450,67,solar farm,1
4076,421,08/01/2023 19:20,Sunday,7,129,12,493,59,same station,1
4077,421,08/01/2023 19:22,Sunday,7,414,32,5,90,same station,1
4078,556,08/01/2023 19:23,Sunday,14,672,48,841,60,same station,1
4079,563,08/01/2023 19:25,Sunday,1,70,14,535,84,same station,1
4080,210,08/01/2023 19:27,Sunday,9,684,20,739,58,residential area,1
4081,420,08/01/2023 19:27,Sunday,8,598,21,591,73,solar farm,1
4082,284,08/01/2023 19:27,Sunday,18,9,7,463,81,solar farm,1
4083,428,08/01/2023 19:39,Sunday,6,258,35,634,99,solar farm,1
4084,59,08/01/2023 19:40,Sunday,10,504,58,477,63,residential area,1
4085,866,08/01/2023 19:43,Sunday,20,101,23,281,79,same station,1
4086,541,08/01/2023 19:47,Sunday,9,420,26,889,97,solar farm,1
4087,842,08/01/2023 19:52,Sunday,2,291,60,232,72,same station,1
4088,923,08/01/2023 19:53,Sunday,13,59,18,995,85,solar farm,1
4089,675,08/01/2023 19:55,Sunday,16,616,30,863,64,residential area,1
4090,462,08/01/2023 19:59,Sunday,17,154,17,718,79,residential area,1
4091,429,08/01/2023 20:00,Sunday,17,170,2,377,83,same station,1
4092,285,08/01/2023 20:04,Sunday,6,683,4,351,90,residential area,1
4093,168,08/01/2023 20:07,Sunday,2,91,39,218,60,same station,1
4094,130,08/01/2023 20:12,Sunday,13,664,37,457,62,residential area,1
4095,594,08/01/2023 20:13,Sunday,13,583,41,720,85,residential area,1
4096,496,08/01/2023 20:19,Sunday,10,295,2,674,85,residential area,1
4097,616,08/01/2023 20:19,Sunday,16,588,53,952,71,same station,1
4098,91,08/01/2023 20:25,Sunday,17,164,34,739,82,solar farm,1
4099,561,08/01/2023 20:36,Sunday,2,549,58,450,90,residential area,1
4100,923,08/01/2023 20:39,Sunday,10,348,12,606,91,solar farm,1
4101,470,08/01/2023 20:42,Sunday,3,425,6,478,99,solar farm,1
4102,723,08/01/2023 20:53,Sunday,15,441,50,589,58,same station,1
4103,801,08/01/2023 20:56,Sunday,10,587,46,421,81,residential area,1
4104,854,08/01/2023 20:58,Sunday,12,200,9,136,86,solar farm,1
4105,356,08/01/2023 21:06,Sunday,2,135,24,380,67,residential area,1
4106,816,08/01/2023 21:14,Sunday,9,658,8,894,95,residential area,1
4107,172,08/01/2023 21:15,Sunday,5,554,11,917,90,residential area,1
4108,135,08/01/2023 21:16,Sunday,14,667,31,707,75,residential area,1
4109,208,08/01/2023 21:16,Sunday,18,639,52,834,61,residential area,1
4110,317,08/01/2023 21:24,Sunday,10,375,43,14,91,solar farm,1
4111,411,08/01/2023 21:24,Sunday,1,566,40,894,65,residential area,1
4112,858,08/01/2023 21:25,Sunday,6,664,59,495,70,residential area,1
4113,584,08/01/2023 21:26,Sunday,2,171,25,221,76,solar farm,1
4114,334,08/01/2023 21:28,Sunday,3,543,48,831,56,residential area,1
4115,670,08/01/2023 21:30,Sunday,19,602,36,201,80,residential area,1
4116,483,08/01/2023 21:31,Sunday,19,664,50,482,85,same station,1
4117,103,08/01/2023 21:36,Sunday,14,505,44,360,65,same station,1
4118,469,08/01/2023 21:42,Sunday,13,202,6,208,71,solar farm,1
4119,122,08/01/2023 21:45,Sunday,20,161,33,45,95,solar farm,1
4120,338,08/01/2023 21:49,Sunday,20,53,33,140,88,residential area,1
4121,296,08/01/2023 21:49,Sunday,19,522,10,829,95,same station,1
4122,609,08/01/2023 21:52,Sunday,6,231,34,65,93,solar farm,1
4123,367,08/01/2023 21:58,Sunday,2,360,28,931,91,solar farm,1
4124,967,08/01/2023 22:03,Sunday,16,484,49,527,79,solar farm,1
4125,334,08/01/2023 22:04,Sunday,14,439,33,103,73,solar farm,1
4126,571,08/01/2023 22:06,Sunday,15,581,58,940,60,solar farm,1
4127,413,08/01/2023 22:16,Sunday,4,661,19,690,62,same station,1
4128,866,08/01/2023 22:20,Sunday,12,615,22,843,67,solar farm,1
4129,664,08/01/2023 22:20,Sunday,7,616,18,783,76,residential area,1
4130,473,08/01/2023 22:32,Sunday,15,574,48,167,73,same station,1
4131,334,08/01/2023 22:32,Sunday,16,676,5,112,69,residential area,1
4132,236,08/01/2023 22:40,Sunday,16,510,20,252,71,same station,1
4133,29,08/01/2023 22:43,Sunday,9,134,48,502,95,solar farm,1
4134,935,08/01/2023 22:47,Sunday,19,584,11,239,72,residential area,1
4135,462,08/01/2023 22:53,Sunday,6,8,48,64,55,residential area,1
4136,800,08/01/2023 22:54,Sunday,3,194,2,81,57,solar farm,1
4137,307,08/01/2023 22:58,Sunday,2,71,2,740,99,residential area,1
4138,661,08/01/2023 22:59,Sunday,10,630,20,297,58,same station,1
4139,746,08/01/2023 23:01,Sunday,18,627,49,374,63,same station,1
4140,654,08/01/2023 23:02,Sunday,4,9,41,833,77,same station,1
4141,685,08/01/2023 23:03,Sunday,17,667,32,538,79,solar farm,1
4142,105,08/01/2023 23:05,Sunday,13,122,6,222,71,same station,1
4143,249,08/01/2023 23:12,Sunday,10,173,55,331,56,residential area,1
4144,410,08/01/2023 23:20,Sunday,7,479,55,261,78,same station,1
4145,700,08/01/2023 23:23,Sunday,5,241,49,11,85,solar farm,1
4146,556,08/01/2023 23:26,Sunday,11,638,24,901,95,residential area,1
4147,120,08/01/2023 23:37,Sunday,5,605,48,114,70,same station,1
4148,628,08/01/2023 23:39,Sunday,3,166,24,742,71,same station,1
4149,662,08/01/2023 23:42,Sunday,7,79,57,803,67,residential area,1
4150,364,08/01/2023 23:45,Sunday,9,498,42,835,62,residential area,1
4151,738,08/01/2023 23:45,Sunday,12,432,19,631,69,solar farm,1
4152,566,08/01/2023 23:53,Sunday,3,409,33,584,97,residential area,1
4153,143,08/01/2023 23:56,Sunday,1,578,6,690,78,same station,1
4154,505,09/01/2023 0:00,Monday,4,352,30,995,67,solar farm,1
4155,729,09/01/2023 0:03,Monday,19,510,49,730,65,residential area,1
4156,536,09/01/2023 0:05,Monday,14,486,14,841,70,solar farm,1
4157,841,09/01/2023 0:05,Monday,15,566,43,77,65,solar farm,1
4158,613,09/01/2023 0:06,Monday,19,558,15,730,99,solar farm,1
4159,255,09/01/2023 0:07,Monday,11,5,17,10,64,solar farm,1
4160,723,09/01/2023 0:12,Monday,19,509,5,452,62,solar farm,1
4161,331,09/01/2023 0:17,Monday,14,600,29,833,75,residential area,1
4162,952,09/01/2023 0:18,Monday,6,250,7,353,77,solar farm,1
4163,298,09/01/2023 0:18,Monday,17,195,50,127,88,same station,1
4164,780,09/01/2023 0:18,Monday,10,407,60,645,88,solar farm,1
4165,243,09/01/2023 0:23,Monday,15,174,11,561,77,solar farm,1
4166,782,09/01/2023 0:23,Monday,18,643,32,603,99,solar farm,1
4167,852,09/01/2023 0:24,Monday,11,676,41,961,61,solar farm,1
4168,908,09/01/2023 0:25,Monday,1,602,34,279,79,solar farm,1
4169,987,09/01/2023 0:26,Monday,20,416,9,672,76,residential area,1
4170,364,09/01/2023 0:33,Monday,13,176,53,448,72,solar farm,1
4171,693,09/01/2023 0:33,Monday,9,34,49,464,95,residential area,1
4172,36,09/01/2023 0:35,Monday,9,317,34,153,99,residential area,1
4173,396,09/01/2023 0:36,Monday,3,624,38,572,67,residential area,1
4174,587,09/01/2023 0:37,Monday,5,510,18,636,94,solar farm,1
4175,801,09/01/2023 0:37,Monday,17,621,16,482,72,residential area,1
4176,453,09/01/2023 0:37,Monday,6,80,34,682,92,same station,1
4177,92,09/01/2023 0:38,Monday,7,381,21,438,81,same station,1
4178,942,09/01/2023 0:38,Monday,7,352,54,819,66,residential area,1
4179,884,09/01/2023 0:43,Monday,10,447,7,885,86,same station,1
4180,902,09/01/2023 0:44,Monday,7,429,8,926,58,solar farm,1
4181,153,09/01/2023 0:49,Monday,14,548,12,658,99,solar farm,1
4182,148,09/01/2023 0:52,Monday,3,242,15,945,69,same station,1
4183,970,09/01/2023 0:56,Monday,7,62,32,962,69,solar farm,1
4184,784,09/01/2023 1:05,Monday,10,694,13,34,90,solar farm,1
4185,182,09/01/2023 1:06,Monday,13,158,3,187,67,same station,1
4186,472,09/01/2023 1:08,Monday,3,98,9,488,76,solar farm,1
4187,917,09/01/2023 1:09,Monday,12,610,43,269,71,residential area,1
4188,860,09/01/2023 1:12,Monday,5,140,16,842,74,solar farm,1
4189,309,09/01/2023 1:12,Monday,11,362,36,284,75,same station,1
4190,882,09/01/2023 1:13,Monday,9,529,58,646,98,residential area,1
4191,269,09/01/2023 1:13,Monday,18,520,6,867,90,solar farm,1
4192,221,09/01/2023 1:28,Monday,9,311,8,754,90,solar farm,1
4193,647,09/01/2023 1:29,Monday,1,615,10,788,69,same station,1
4194,282,09/01/2023 1:33,Monday,16,529,35,351,97,solar farm,1
4195,602,09/01/2023 1:36,Monday,10,686,59,324,62,solar farm,1
4196,808,09/01/2023 1:37,Monday,3,390,43,937,67,residential area,1
4197,990,09/01/2023 1:38,Monday,4,224,56,700,60,solar farm,1
4198,224,09/01/2023 1:43,Monday,15,511,25,366,75,residential area,1
4199,119,09/01/2023 1:44,Monday,1,90,49,470,93,solar farm,1
4200,592,09/01/2023 1:44,Monday,20,542,48,522,61,residential area,1
4201,616,09/01/2023 1:45,Monday,10,302,27,34,74,same station,1
4202,53,09/01/2023 1:49,Monday,8,604,25,843,75,residential area,1
4203,581,09/01/2023 1:50,Monday,17,485,33,300,59,residential area,1
4204,697,09/01/2023 1:51,Monday,4,378,45,915,58,solar farm,1
4205,410,09/01/2023 1:52,Monday,18,425,40,52,63,same station,1
4206,482,09/01/2023 1:53,Monday,16,605,57,611,57,solar farm,0
